,x_min,y_min,z_min,x_max,y_max,z_max,x_std,y_std,z_std,x_mean,y_mean,z_mean,x_slope,y_slope,z_slope,x_zc,y_zc,z_zc,x_mmd,y_mmd,z_mmd,label,label_subcategory
29,-3,0,-6,6,18,16,1,3,3,1,9,0,0,0,0,65,2,67,239,220,703,0,WAL
30,-3,0,-5,6,19,16,2,3,3,1,9,0,0,0,0,66,2,71,253,21,249,0,WAL
31,-3,0,-7,5,18,15,1,3,3,1,9,0,0,0,0,59,0,68,123,20,415,0,WAL
32,-5,0,-8,6,18,15,2,3,3,0,9,0,0,0,0,65,4,65,745,233,469,0,WAL
33,-3,0,-6,7,18,16,1,3,3,1,9,0,0,0,0,58,0,62,100,899,640,0,WAL
34,-4,-1,-7,8,18,16,2,3,3,0,9,0,0,0,0,64,2,67,38,665,202,0,WAL
35,-3,0,-7,6,18,15,1,3,3,0,9,0,0,0,0,59,0,63,214,701,36,0,WAL
36,-4,0,-6,6,18,15,1,3,3,0,9,0,0,0,0,59,2,64,39,223,35,0,WAL
37,-3,-1,-8,7,18,15,2,3,3,0,9,0,0,0,0,71,4,63,658,22,199,0,WAL
38,-5,0,-8,6,18,16,2,3,3,0,9,0,0,0,0,58,0,78,370,667,424,0,WAL
39,-3,0,-6,6,18,15,1,3,3,0,9,0,0,0,0,54,0,71,923,688,36,0,WAL
40,-4,0,-6,6,18,15,1,3,3,0,9,0,0,0,0,63,0,72,447,931,429,0,WAL
41,-5,0,-4,7,19,15,1,3,2,0,9,0,0,0,0,53,0,68,21,21,34,0,WAL
42,-2,0,-5,7,18,16,1,3,3,1,9,0,0,0,0,62,0,73,898,449,255,0,WAL
43,-3,0,-6,6,18,15,1,3,3,0,9,0,0,0,0,62,0,81,212,21,714,0,WAL
44,-5,0,-5,7,18,15,1,3,3,0,9,0,0,0,0,62,0,73,37,21,255,0,WAL
45,-4,1,-6,7,18,16,1,3,3,0,9,0,0,0,0,54,0,66,248,20,206,0,WAL
46,-2,0,-5,6,18,16,1,3,3,0,9,0,0,0,0,64,2,70,320,245,731,0,WAL
47,-4,0,-6,6,18,15,1,3,3,0,9,0,0,0,0,62,0,71,484,456,675,0,WAL
48,-4,-1,-6,7,18,16,2,3,3,1,9,0,0,0,0,65,2,67,211,231,198,0,WAL
49,-5,0,-6,7,18,15,1,3,2,0,9,0,0,0,0,53,0,61,248,947,36,0,WAL
0,-1,4,-5,9,18,9,2,2,2,2,9,0,0,0,0,36,0,57,121,214,707,0,WAL
1,-2,3,-6,9,18,11,2,2,2,2,9,0,0,0,0,30,0,66,371,271,465,0,WAL
2,-3,0,-8,9,18,10,2,2,2,2,9,0,0,0,0,30,2,65,31,467,459,0,WAL
3,-2,3,-6,8,18,12,1,2,2,2,9,0,0,0,0,38,0,71,220,28,287,0,WAL
4,-2,3,-3,8,19,12,1,2,2,1,9,0,0,0,0,36,0,67,16,224,206,0,WAL
5,-3,3,-4,8,18,13,1,2,2,1,9,0,0,0,0,48,0,66,897,223,543,0,WAL
6,-2,3,-7,7,18,13,1,2,3,1,9,0,0,0,0,61,0,71,642,232,470,0,WAL
7,-4,3,-6,8,18,12,2,3,3,1,9,0,0,0,0,52,0,66,127,732,531,0,WAL
8,-3,3,-4,7,18,13,2,3,2,1,9,0,0,0,0,55,0,69,711,275,707,0,WAL
9,-5,2,-6,8,19,14,2,3,3,1,9,0,0,0,0,58,0,62,636,528,46,0,WAL
10,-3,3,-7,6,18,11,1,2,3,0,9,0,0,0,0,59,0,73,493,733,217,0,WAL
11,-3,3,-6,7,18,13,2,3,3,1,9,0,0,0,0,56,0,74,216,985,212,0,WAL
12,-4,2,-4,7,19,14,2,3,2,0,9,0,0,0,0,55,0,67,34,224,288,0,WAL
13,-3,3,-5,7,18,12,1,2,3,0,9,0,0,0,0,68,0,75,349,235,551,0,WAL
14,-4,3,-6,7,18,12,1,2,2,0,9,0,0,0,0,54,0,66,96,510,46,0,WAL
15,-3,4,-6,7,18,12,1,2,2,0,9,0,0,0,0,57,0,49,1068,233,217,0,WAL
16,-3,3,-5,7,19,12,2,3,3,0,9,0,0,0,0,66,0,59,35,522,21,0,WAL
17,-4,3,-6,7,18,14,1,3,3,0,9,0,0,0,0,63,0,68,541,737,43,0,WAL
18,-3,3,-5,8,19,14,2,3,3,0,9,0,0,0,0,71,0,66,983,462,972,0,WAL
19,-4,3,-4,7,19,13,2,3,2,0,9,0,0,0,0,62,0,60,719,724,36,0,WAL
20,-4,3,-4,7,19,13,2,2,2,0,9,0,0,0,0,55,0,71,127,273,721,0,WAL
21,-3,3,-5,7,18,15,1,3,3,0,9,0,0,0,0,69,0,67,234,1019,464,0,WAL
22,-4,3,-4,7,18,14,1,3,3,0,9,0,0,0,0,66,0,64,467,979,465,0,WAL
23,-4,3,-4,6,18,14,2,3,3,0,9,0,0,0,0,63,0,75,1038,487,214,0,WAL
24,-4,2,-4,7,19,15,2,3,3,0,9,0,0,0,0,73,0,59,460,265,280,0,WAL
25,-4,1,-6,8,18,14,2,3,3,0,9,0,0,0,0,69,0,57,525,1187,37,0,WAL
26,-4,2,-5,7,19,16,2,3,3,0,9,0,0,0,0,72,0,73,212,460,42,0,WAL
27,-5,2,-4,7,19,15,2,3,3,0,9,0,0,0,0,60,0,60,33,470,37,0,WAL
28,-4,3,-6,8,19,13,2,3,3,0,9,0,0,0,0,64,0,56,527,468,214,0,WAL
29,-3,3,-6,7,19,14,1,3,3,0,9,0,0,0,0,70,0,72,31,480,1047,0,WAL
30,-4,3,-5,7,19,15,2,3,2,0,9,0,0,0,0,57,0,60,280,492,286,0,WAL
31,-5,3,-6,6,18,14,2,2,3,0,10,0,0,0,0,63,0,61,94,487,45,0,WAL
32,-4,2,-6,7,19,14,1,3,3,0,9,0,0,0,0,66,0,71,946,956,941,0,WAL
33,-6,1,-6,8,19,15,2,3,3,0,9,0,0,0,0,68,0,73,616,502,930,0,WAL
34,-4,2,-5,7,18,14,2,3,3,0,9,0,0,0,0,66,0,60,701,266,281,0,WAL
35,-4,2,-5,7,18,14,2,3,3,0,9,0,0,0,0,71,0,69,211,219,206,0,WAL
36,-4,2,-5,8,18,14,2,3,3,0,9,0,0,0,0,59,0,68,206,520,455,0,WAL
37,-5,2,-5,9,18,16,2,3,3,0,9,0,0,0,0,61,0,69,343,26,756,0,WAL
38,-4,2,-7,7,19,15,2,3,3,0,9,0,0,0,0,54,0,70,1040,226,480,0,WAL
39,-4,2,-5,8,18,12,2,3,2,0,9,0,0,0,0,61,0,66,35,223,706,0,WAL
40,-4,2,-5,8,19,14,2,3,3,0,10,0,0,0,0,62,0,74,35,1021,528,0,WAL
41,-4,3,-5,8,19,13,1,3,3,0,9,0,0,0,0,57,0,62,216,225,278,0,WAL
42,-4,3,-5,8,18,13,2,3,3,0,9,0,0,0,0,62,0,58,282,26,1027,0,WAL
43,-4,3,-7,7,19,13,2,3,3,0,9,0,0,0,0,68,0,56,118,234,984,0,WAL
44,-6,3,-7,7,19,14,2,2,3,0,9,0,0,0,0,60,0,61,667,25,38,0,WAL
45,-5,3,-6,8,18,14,2,3,3,0,9,0,0,0,0,61,0,58,487,229,41,0,WAL
46,-4,3,-6,8,19,14,2,2,3,0,9,0,0,0,0,56,0,62,471,225,287,0,WAL
47,-5,3,-5,9,19,14,2,3,2,0,9,0,0,0,0,65,0,51,156,27,532,0,WAL
48,-4,3,-5,8,19,14,2,3,3,0,10,0,0,0,0,70,0,63,213,759,771,0,WAL
49,-5,2,-7,11,18,14,2,3,3,0,9,0,0,0,0,56,0,62,19,459,931,0,WAL
0,-5,2,-6,5,18,10,1,3,2,0,9,0,0,0,0,47,0,38,603,223,123,0,WAL
1,-5,2,-6,6,18,10,2,4,3,0,9,0,0,0,0,57,0,55,27,33,302,0,WAL
2,-5,0,-6,7,18,10,2,4,3,0,9,0,0,0,0,59,0,64,24,465,71,0,WAL
3,-5,1,-6,8,18,10,2,4,3,0,9,0,0,0,0,60,0,68,28,404,67,0,WAL
4,-4,1,-5,7,18,10,2,4,3,0,9,0,0,0,0,58,0,68,531,156,438,0,WAL
5,-4,1,-5,6,18,10,2,4,3,0,9,0,0,0,0,64,0,60,330,34,881,0,WAL
6,-4,1,-6,7,18,10,2,4,3,0,9,0,0,0,0,57,0,63,21,39,637,0,WAL
7,-4,2,-5,7,18,11,2,4,3,0,9,0,0,0,0,65,0,64,211,39,450,0,WAL
8,-4,1,-5,8,19,9,2,4,3,0,9,0,0,0,0,59,0,58,987,159,165,0,WAL
9,-4,1,-5,7,19,10,2,4,3,0,9,0,0,0,0,61,0,60,785,229,69,0,WAL
10,-4,1,-5,6,18,10,2,4,3,0,9,0,0,0,0,61,0,60,275,351,69,0,WAL
11,-5,2,-5,7,18,11,2,4,3,0,9,0,0,0,0,58,0,49,359,354,261,0,WAL
12,-5,0,-6,7,18,10,2,4,3,0,9,0,0,0,0,55,0,58,344,160,690,0,WAL
13,-4,0,-5,6,18,12,2,4,3,0,9,0,0,0,0,67,2,57,737,23,69,0,WAL
14,-4,1,-6,6,18,11,2,4,3,0,9,0,0,0,0,66,0,65,228,529,441,0,WAL
15,-5,1,-5,7,18,12,2,4,3,0,9,0,0,0,0,61,0,65,57,36,826,0,WAL
16,-4,1,-5,8,18,12,2,4,3,0,9,0,0,0,0,54,0,50,32,733,258,0,WAL
17,-4,2,-5,6,18,9,2,3,2,0,9,0,0,0,0,52,0,48,682,405,71,0,WAL
18,-5,1,-5,6,18,10,2,4,3,0,9,0,0,0,0,59,0,50,26,357,649,0,WAL
19,-4,1,-5,6,18,11,2,4,3,0,9,0,0,0,0,63,0,48,25,358,70,0,WAL
20,-5,1,-5,8,18,11,2,4,3,0,9,0,0,0,0,62,0,56,419,155,67,0,WAL
21,-5,1,-5,7,18,11,2,4,3,0,9,0,0,0,0,63,0,60,406,736,70,0,WAL
22,-4,1,-6,7,18,11,2,4,3,0,9,0,0,0,0,55,0,59,926,225,591,0,WAL
23,-5,1,-5,6,18,11,2,4,3,0,9,0,0,0,0,59,0,59,164,730,637,0,WAL
24,-5,1,-6,8,18,13,2,4,3,0,9,0,0,0,0,69,0,61,34,532,69,0,WAL
25,-5,1,-5,9,18,10,2,4,3,0,9,0,0,0,0,52,0,53,166,153,737,0,WAL
26,-4,2,-5,7,19,10,2,4,3,0,9,0,0,0,0,55,0,52,991,228,695,0,WAL
27,-5,2,-5,7,19,11,2,4,3,0,9,0,0,0,0,64,0,54,990,423,898,0,WAL
28,-4,2,-4,6,18,10,2,4,3,0,9,0,0,0,0,60,0,48,35,28,129,0,WAL
29,-5,1,-5,8,18,11,2,4,3,0,9,0,0,0,0,51,0,51,366,165,257,0,WAL
30,-4,1,-4,8,19,10,2,4,3,0,9,0,0,0,0,54,0,68,162,30,778,0,WAL
31,-5,2,-5,7,18,10,2,4,3,0,9,0,0,0,0,59,0,59,970,39,306,0,WAL
32,-5,1,-5,8,18,12,2,4,3,0,9,0,0,0,0,60,0,54,23,215,67,0,WAL
33,-4,1,-5,8,18,11,2,4,3,0,9,0,0,0,0,59,0,71,545,31,70,0,WAL
34,-5,1,-5,8,18,12,2,4,3,0,9,0,0,0,0,55,0,51,151,224,73,0,WAL
35,-4,2,-5,8,18,10,2,3,2,0,9,0,0,0,0,57,0,46,24,30,313,0,WAL
36,-5,1,-5,7,18,12,2,4,3,0,9,0,0,0,0,60,0,62,465,35,303,0,WAL
37,-4,0,-5,7,19,10,2,4,3,0,9,0,0,0,0,58,0,58,774,36,873,0,WAL
38,-5,1,-5,7,18,13,2,4,3,0,9,0,0,0,0,73,0,53,23,408,446,0,WAL
39,-4,1,-5,6,18,11,2,4,3,0,9,0,0,0,0,61,0,64,415,221,67,0,WAL
40,-4,1,-4,6,19,11,2,4,3,0,9,0,0,0,0,63,0,52,550,537,313,0,WAL
41,-4,1,-5,7,19,13,2,4,3,0,9,0,0,0,0,60,0,59,869,347,71,0,WAL
42,-5,1,-5,7,19,11,2,4,3,0,9,0,0,0,0,69,0,58,542,220,548,0,WAL
43,-5,0,-5,9,19,12,2,4,3,0,9,0,0,0,0,55,0,59,24,802,316,0,WAL
44,-5,1,-5,7,18,11,2,4,3,0,9,0,0,0,0,67,0,71,590,161,67,0,WAL
45,-4,1,-5,7,18,11,2,4,3,0,9,0,0,0,0,69,0,51,208,729,879,0,WAL
46,-5,1,-5,8,18,12,2,4,3,0,9,0,0,0,0,54,0,53,24,36,820,0,WAL
47,-6,1,-4,7,18,11,2,4,3,0,9,0,0,0,0,65,0,58,159,536,123,0,WAL
48,-5,-2,-5,7,19,10,2,4,3,0,9,0,0,0,0,62,2,67,207,213,394,0,WAL
49,-5,0,-5,8,18,11,2,4,3,0,9,0,0,0,0,56,0,55,578,32,70,0,WAL
0,-3,-18,-11,8,-1,5,1,3,2,1,-9,0,0,0,0,44,0,44,72,236,59,0,WAL
1,-3,-18,-12,9,-1,6,2,3,2,1,-9,0,0,0,0,48,0,60,822,238,731,0,WAL
2,-5,-18,-12,7,-1,5,2,3,2,0,-9,0,0,0,0,50,0,65,374,429,607,0,WAL
3,-4,-19,-10,6,-1,5,1,3,2,0,-9,0,0,0,0,62,0,66,640,23,895,0,WAL
4,-4,-18,-10,6,-1,6,1,3,2,0,-9,0,0,0,0,64,0,70,74,745,174,0,WAL
5,-4,-18,-9,5,-2,4,1,3,2,0,-9,0,0,0,0,67,0,68,790,221,766,0,WAL
6,-5,-18,-11,6,-1,4,1,3,2,0,-9,0,0,0,0,58,0,55,385,23,169,0,WAL
7,-4,-17,-8,5,-3,5,1,3,2,0,-9,0,0,0,0,62,0,86,326,687,1006,0,WAL
8,-4,-17,-8,6,-3,5,1,3,2,0,-9,0,0,0,0,61,0,72,73,17,179,0,WAL
9,-4,-17,-8,5,-3,6,1,2,2,0,-9,0,0,0,0,66,0,68,323,18,780,0,WAL
10,-4,-18,-9,5,-2,5,1,3,2,0,-9,0,0,0,0,66,0,71,1028,221,175,0,WAL
11,-5,-18,-11,5,-2,4,1,3,2,0,-9,0,0,0,0,54,0,71,778,18,170,0,WAL
12,-4,-18,-10,5,-2,4,1,3,2,0,-9,0,0,0,0,59,0,74,1001,22,396,0,WAL
13,-4,-18,-10,5,-2,5,1,3,2,0,-9,0,0,0,0,68,0,73,75,246,526,0,WAL
14,-5,-17,-10,6,-2,4,1,3,2,0,-9,0,0,0,0,66,0,71,27,19,58,0,WAL
15,-5,-18,-12,4,-2,3,1,3,2,0,-9,0,0,0,0,54,0,70,1035,251,801,0,WAL
16,-4,-17,-8,4,-3,5,1,3,2,0,-9,0,0,0,0,64,0,70,317,21,169,0,WAL
17,-4,-18,-9,4,-2,5,1,3,2,0,-9,0,0,0,0,73,0,67,546,730,776,0,WAL
18,-4,-17,-9,4,-2,4,1,3,2,0,-9,0,0,0,0,74,0,70,389,246,291,0,WAL
19,-5,-18,-9,5,-2,3,1,3,2,0,-9,0,0,0,0,59,0,72,82,22,664,0,WAL
20,-5,-18,-11,4,-2,3,1,3,2,0,-9,0,0,0,0,54,0,67,563,20,1054,0,WAL
21,-4,-18,-8,4,-3,3,1,3,2,0,-9,0,0,0,0,61,0,75,74,232,793,0,WAL
22,-4,-18,-9,4,-2,4,1,3,2,0,-9,0,0,0,0,59,0,72,645,22,414,0,WAL
23,-4,-18,-9,5,-2,3,1,3,2,0,-9,0,0,0,0,57,0,65,563,257,180,0,WAL
24,-5,-17,-10,4,-2,3,1,3,2,0,-9,0,0,0,0,61,0,78,806,472,551,0,WAL
25,-4,-18,-9,5,-2,4,1,3,2,0,-9,0,0,0,0,65,0,69,160,707,661,0,WAL
26,-4,-17,-9,4,-2,4,1,2,2,0,-9,0,0,0,0,62,0,74,75,21,412,0,WAL
27,-4,-18,-9,6,-2,6,1,3,2,0,-9,0,0,0,0,64,0,74,798,488,541,0,WAL
28,-4,-17,-8,5,-3,4,1,2,2,0,-9,0,0,0,0,60,0,80,676,265,176,0,WAL
29,-4,-18,-11,4,-1,5,1,3,2,0,-9,-1,0,0,0,61,0,76,556,25,1018,0,WAL
30,-5,-18,-11,4,-1,5,1,3,2,0,-9,0,0,0,0,60,0,72,412,744,1127,0,WAL
31,-4,-17,-10,4,-3,2,1,3,2,0,-9,-1,0,0,0,57,0,76,167,478,426,0,WAL
32,-4,-18,-10,4,-2,4,1,3,2,0,-9,0,0,0,0,49,0,71,168,21,178,0,WAL
33,-4,-18,-11,4,-1,4,1,3,2,0,-9,0,0,0,0,58,0,75,160,455,533,0,WAL
34,-3,-18,-9,4,-2,3,1,3,2,0,-9,0,0,0,0,59,0,70,415,19,185,0,WAL
35,-4,-17,-8,5,-2,3,1,3,2,0,-9,0,0,0,0,56,0,73,576,259,565,0,WAL
36,-3,-18,-9,5,-1,5,1,3,2,0,-9,0,0,0,0,67,0,77,1062,22,1054,0,WAL
37,-4,-18,-11,5,-2,3,1,3,2,0,-9,0,0,0,0,61,0,73,414,21,302,0,WAL
38,-4,-18,-8,5,-2,5,1,3,2,0,-9,0,0,0,0,61,0,75,886,499,417,0,WAL
39,-4,-18,-10,5,-2,5,1,3,2,0,-9,0,0,0,0,53,0,78,169,23,306,0,WAL
40,-4,-18,-11,4,-3,3,1,3,2,0,-9,0,0,0,0,58,0,76,806,229,428,0,WAL
41,-4,-18,-9,4,-2,3,1,3,2,0,-9,0,0,0,0,47,0,71,421,977,66,0,WAL
42,-4,-18,-8,4,-2,5,1,3,2,0,-9,0,0,0,0,58,0,74,410,257,667,0,WAL
43,-4,-18,-8,5,-2,5,1,3,2,0,-9,0,0,0,0,57,0,63,415,21,179,0,WAL
44,-4,-18,-9,5,-1,5,1,3,2,0,-9,0,0,0,0,56,0,70,327,509,555,0,WAL
45,-4,-18,-10,5,-2,4,1,3,2,0,-9,0,0,0,0,50,0,77,322,21,671,0,WAL
46,-4,-17,-9,4,-2,3,1,3,2,0,-9,0,0,0,0,46,0,69,583,233,812,0,WAL
47,-3,-18,-9,5,-2,5,1,3,2,0,-9,0,0,0,0,51,0,74,82,479,42,0,WAL
48,-4,-18,-8,5,-2,3,1,3,2,0,-9,0,0,0,0,48,0,77,666,19,680,0,WAL
49,-4,-18,-7,4,-3,3,1,2,2,0,-9,0,0,0,0,48,0,60,661,237,186,0,WAL
0,-3,4,-4,5,18,6,1,2,1,1,9,0,0,0,0,26,0,28,219,439,33,0,WAL
1,-2,3,-4,5,18,5,1,2,2,1,9,0,0,0,0,30,0,37,162,524,720,0,WAL
2,-2,4,-3,4,17,6,1,2,2,1,9,0,0,0,0,37,0,48,465,272,960,0,WAL
3,-3,4,-3,4,17,5,1,2,2,1,9,0,0,0,0,25,0,33,23,265,29,0,WAL
4,-3,4,-4,5,17,6,1,2,2,1,9,0,0,0,0,26,0,38,263,20,448,0,WAL
5,-2,4,-3,4,17,5,1,2,2,1,9,0,0,0,0,34,0,36,288,16,785,0,WAL
6,-2,4,-3,4,17,5,1,1,1,1,9,0,0,0,0,24,0,39,228,729,220,0,WAL
7,-2,5,-3,4,16,5,1,1,2,1,9,0,0,0,0,22,0,37,294,56,31,0,WAL
8,-2,4,-3,4,17,5,1,2,1,1,9,0,0,0,0,24,0,41,475,452,794,0,WAL
9,-3,4,-3,5,18,5,1,2,2,1,9,0,0,0,0,34,0,42,271,957,32,0,WAL
10,-3,3,-4,5,17,5,1,2,2,1,9,0,0,0,0,26,0,37,463,297,465,0,WAL
11,-2,4,-4,5,17,5,1,2,2,1,9,0,0,0,0,22,0,38,281,201,720,0,WAL
12,-2,3,-4,4,18,5,1,2,2,1,9,0,0,0,0,28,0,45,1029,17,794,0,WAL
13,-2,4,-4,4,17,6,1,2,2,1,9,0,0,0,0,24,0,44,27,18,41,0,WAL
14,-3,3,-3,5,17,6,1,2,2,1,9,0,0,0,0,34,0,46,773,17,455,0,WAL
15,-2,3,-4,5,17,6,1,2,2,1,9,0,0,0,0,26,0,43,271,487,530,0,WAL
16,-2,4,-4,5,17,6,1,2,2,1,9,0,0,0,0,26,0,36,280,45,740,0,WAL
17,-3,4,-4,4,17,5,1,2,2,1,9,0,0,0,0,18,0,31,1012,467,30,0,WAL
18,-2,4,-3,5,17,5,1,2,2,1,9,0,0,0,0,28,0,47,26,51,485,0,WAL
19,-2,4,-3,4,16,5,1,2,2,1,9,0,0,0,0,18,0,43,240,22,478,0,WAL
20,-3,4,-4,4,17,6,1,2,2,1,9,0,0,0,0,22,0,37,799,18,732,0,WAL
21,-2,4,-4,4,18,6,1,2,2,1,9,0,0,0,0,20,0,36,31,235,206,0,WAL
22,-3,4,-4,4,17,5,1,2,2,1,9,0,0,0,0,22,0,30,563,203,302,0,WAL
23,-2,4,-3,5,17,5,1,2,1,1,9,0,0,0,0,22,0,43,235,50,286,0,WAL
24,-2,4,-3,4,17,5,1,2,2,1,9,0,0,0,0,20,0,37,25,1075,1058,0,WAL
25,-2,4,-3,4,17,5,1,1,1,1,9,0,0,0,0,22,0,43,246,16,304,0,WAL
26,-2,4,-4,4,17,5,1,2,2,1,9,0,0,0,0,20,0,33,836,314,574,0,WAL
27,-3,4,-3,5,17,5,1,2,2,1,9,0,0,0,0,24,0,46,82,302,284,0,WAL
28,-3,4,-4,5,17,6,1,2,2,1,9,0,0,0,0,28,0,41,701,529,518,0,WAL
29,-2,4,-4,4,18,6,1,2,2,1,9,0,0,0,0,20,0,46,282,941,217,0,WAL
30,-2,4,-4,5,17,6,1,2,2,1,9,0,0,0,0,30,0,50,261,445,279,0,WAL
31,-3,4,-3,5,17,6,1,2,2,1,9,0,0,0,0,26,0,52,761,705,751,0,WAL
32,-3,3,-4,4,18,6,1,2,2,1,9,0,0,0,0,24,0,35,743,18,274,0,WAL
33,-2,4,-3,5,18,6,1,2,2,1,9,0,0,0,0,26,0,36,274,47,34,0,WAL
34,-3,4,-3,6,17,6,1,2,2,1,9,0,0,0,0,31,0,47,217,46,769,0,WAL
35,-2,3,-4,5,17,5,1,2,2,1,9,0,0,0,0,27,0,36,995,17,777,0,WAL
36,-3,4,-5,5,17,5,1,2,2,1,9,0,0,0,0,25,0,38,37,47,959,0,WAL
37,-2,4,-4,5,18,6,1,2,2,1,9,0,0,0,0,22,0,37,25,55,31,0,WAL
38,-2,4,-4,5,17,6,1,2,2,1,9,0,0,0,0,19,0,36,489,51,545,0,WAL
39,-2,4,-3,4,17,6,1,2,2,1,9,0,0,0,0,20,0,39,530,812,460,0,WAL
40,-2,3,-3,5,17,6,1,2,2,1,9,0,0,0,0,26,0,40,219,20,697,0,WAL
41,-3,4,-4,4,18,5,1,2,2,1,9,0,0,0,0,26,0,40,533,536,31,0,WAL
42,-2,4,-3,4,17,5,1,2,2,1,9,0,0,0,0,28,0,44,263,537,471,0,WAL
43,-2,4,-3,5,17,6,1,2,2,1,9,0,0,0,0,22,0,41,224,199,30,0,WAL
44,-2,4,-3,4,17,6,1,2,2,1,9,0,0,0,0,24,0,44,531,801,221,0,WAL
45,-3,4,-3,4,17,5,1,2,2,1,9,0,0,0,0,22,0,35,552,296,295,0,WAL
46,-2,4,-3,4,17,5,1,2,2,1,9,0,0,0,0,30,0,46,282,300,533,0,WAL
47,-2,4,-4,4,18,5,1,2,2,1,9,0,0,0,0,24,0,39,730,297,791,0,WAL
48,-2,4,-4,4,17,5,1,2,2,1,9,0,0,0,0,30,0,36,219,201,695,0,WAL
49,-1,4,-3,4,17,5,1,2,2,1,9,0,0,0,0,22,0,41,738,46,30,0,WAL
0,-6,1,-7,9,18,10,2,2,2,0,9,0,0,0,0,50,0,59,853,20,172,0,WAL
1,-6,2,-7,10,18,11,2,3,2,1,10,0,0,0,0,47,0,47,838,177,173,0,WAL
2,-7,0,-8,9,18,12,2,3,3,1,9,0,0,0,0,54,0,45,393,412,1023,0,WAL
3,-6,1,-7,9,18,11,2,3,2,1,10,0,0,0,0,59,0,47,181,49,672,0,WAL
4,-6,0,-7,10,18,11,2,4,3,1,9,0,0,0,0,47,0,44,603,218,592,0,WAL
5,-6,1,-7,10,18,13,2,3,3,1,10,0,0,0,0,49,0,47,621,244,43,0,WAL
6,-5,2,-7,9,18,11,2,3,2,1,9,0,0,0,0,45,0,50,185,925,44,0,WAL
7,-4,3,-6,9,18,10,2,3,2,1,9,0,0,0,0,50,0,46,473,201,710,0,WAL
8,-7,2,-6,9,18,10,2,3,2,1,10,0,0,0,0,38,0,47,36,212,867,0,WAL
9,-6,2,-6,9,18,10,2,3,2,1,9,0,0,0,0,44,0,39,37,175,635,0,WAL
10,-6,2,-7,8,18,10,2,3,2,1,9,0,0,0,0,49,0,44,184,173,263,0,WAL
11,-7,1,-7,8,18,11,2,3,2,1,9,0,0,0,0,51,0,47,675,657,389,0,WAL
12,-6,1,-6,11,18,12,2,3,3,1,9,0,0,0,0,50,0,37,37,611,614,0,WAL
13,-6,1,-7,9,18,11,2,3,2,1,9,0,0,0,0,50,0,39,702,911,712,0,WAL
14,-8,1,-7,12,18,11,2,3,2,1,9,0,0,0,0,46,0,63,242,19,597,0,WAL
15,-6,2,-7,10,18,10,2,3,2,1,9,0,0,0,0,40,0,43,1046,19,391,0,WAL
16,-6,1,-7,11,18,11,2,3,2,1,9,0,0,0,0,33,0,51,621,1064,175,0,WAL
17,-4,1,-6,9,18,10,2,3,2,0,9,0,0,0,0,47,0,41,36,202,920,0,WAL
18,-5,2,-7,9,18,11,2,3,2,1,9,0,0,0,0,38,0,45,1046,26,251,0,WAL
19,-8,1,-7,11,18,11,2,3,2,1,10,0,0,0,0,32,0,47,835,42,602,0,WAL
20,-6,1,-6,11,18,11,2,3,2,1,9,0,0,0,0,44,0,51,187,26,467,0,WAL
21,-7,0,-7,10,18,11,2,3,3,1,9,0,0,0,0,46,0,51,836,24,473,0,WAL
22,-4,1,-6,9,18,11,2,3,3,0,9,0,0,0,0,42,0,42,614,375,254,0,WAL
23,-5,1,-7,9,18,11,2,3,2,1,10,0,0,0,0,44,0,44,392,25,381,0,WAL
24,-5,1,-7,9,18,12,2,3,3,1,9,0,0,0,0,38,0,40,670,475,253,0,WAL
25,-5,1,-6,9,18,11,2,3,2,1,9,0,0,0,0,36,0,51,179,19,258,0,WAL
26,-4,2,-6,11,18,11,2,3,2,1,9,0,0,0,0,46,0,41,852,48,831,0,WAL
27,-5,1,-6,11,18,12,2,3,3,1,9,0,0,0,0,50,0,47,27,21,258,0,WAL
28,-6,1,-7,11,18,11,2,3,2,1,9,0,0,0,0,54,0,51,39,20,47,0,WAL
29,-3,2,-6,8,18,10,2,3,2,1,9,0,0,0,0,30,0,47,286,377,602,0,WAL
30,-4,2,-6,9,17,11,2,3,2,1,9,0,0,0,0,52,0,46,245,845,256,0,WAL
31,-4,1,-6,10,18,12,2,3,3,1,9,0,0,0,0,52,0,49,188,681,254,0,WAL
32,-5,1,-6,10,18,11,2,3,2,1,10,0,0,0,0,44,0,54,244,26,897,0,WAL
33,-6,1,-6,10,18,10,2,3,2,1,9,0,0,0,0,52,0,48,1052,20,693,0,WAL
34,-5,1,-6,11,18,11,2,3,2,1,10,0,0,0,0,47,0,53,399,21,44,0,WAL
35,-5,2,-7,9,18,10,2,3,3,1,10,0,0,0,0,37,0,54,29,261,453,0,WAL
36,-6,1,-7,12,18,11,2,3,3,1,10,0,0,0,0,38,0,61,37,685,891,0,WAL
37,-5,2,-7,10,18,11,2,3,2,1,10,0,0,0,0,31,0,46,243,384,602,0,WAL
38,-4,2,-7,10,18,11,2,3,3,1,9,0,0,0,0,43,0,48,671,623,43,0,WAL
39,-5,1,-7,9,18,11,2,3,2,1,9,0,0,0,0,36,0,47,666,49,258,0,WAL
40,-4,2,-6,10,18,10,2,3,3,1,9,0,0,0,0,36,0,39,24,1033,387,0,WAL
41,-4,2,-7,10,18,12,2,3,2,1,9,0,0,0,0,50,0,47,849,21,914,0,WAL
